Fill,Strain,Stress
60,7.304159,9.44741
60,7.304159,9.44741
60,7.304159,9.44741
60,7.304159,9.44741
60,7.304415,9.44741
60,7.304415,9.44741
60,7.304415,9.44741
60,7.304415,9.44741
60,7.304477,9.44741
60,7.304477,9.44741
60,7.304477,9.44741
60,7.304633,9.44741
60,7.304633,9.44741
60,7.304633,9.44741
60,7.304633,9.44741
60,7.304633,9.446978
60,7.304408,9.446978
60,7.304408,9.446978
60,7.304408,9.446978
60,7.304408,9.446978
60,7.304408,9.446978
60,7.30419,9.446978
60,7.30419,9.446978
60,7.30419,9.446546
60,7.304423,9.446329
60,7.304423,9.446329
60,7.304423,9.446329
60,7.304423,9.446329
60,7.304423,9.446329
60,7.304423,9.446329
60,7.304788,9.446329
60,7.304788,9.446329
60,7.304788,9.446329
60,7.305215,9.446114
60,7.305215,9.445897
60,7.305215,9.445897
60,7.305744,9.445897
60,7.305744,9.445897
60,7.305744,9.445897
60,7.305744,9.445897
60,7.305744,9.445897
60,7.305744,9.44525
60,7.30603,9.44525
60,7.30603,9.44525
60,7.30603,9.44525
60,7.30603,9.44525
60,7.30603,9.44525
60,7.30603,9.44525
60,7.3061,9.44525
60,7.3061,9.444817
60,7.306232,9.444817
60,7.306232,9.444817
60,7.306232,9.444817
60,7.306232,9.444817
60,7.306232,9.444817
60,7.306232,9.444817
60,7.305767,9.444168
60,7.305767,9.444168
60,7.305767,9.444168
60,7.305767,9.444168
60,7.304975,9.444168
60,7.304975,9.444168
60,7.304975,9.444168
60,7.304834,9.443736
60,7.304834,9.443736
60,7.304834,9.443736
60,7.304834,9.443736
60,7.304834,9.443736
60,7.305549,9.443736
60,7.305549,9.443736
60,7.305549,9.443088
60,7.305549,9.443088
60,7.305549,9.443088
60,7.306536,9.443088
60,7.307126,9.442872
60,7.307126,9.442657
60,7.307126,9.442657
60,7.307126,9.442657
60,7.307126,9.442657
60,7.307126,9.442657
60,7.307126,9.442657
60,7.30725,9.442657
60,7.30725,9.442224
60,7.30725,9.442008
60,7.30725,9.442008
60,7.30725,9.442008
60,7.307382,9.442008
60,7.307382,9.442008
60,7.307382,9.441575
60,7.307817,9.441575
60,7.307817,9.441575
60,7.307817,9.441575
60,7.307817,9.441575
60,7.307817,9.441575
60,7.308205,9.440927
60,7.308205,9.440927
60,7.308205,9.440927
60,7.308205,9.440927
60,7.308205,9.440927
60,7.308314,9.440927
60,7.308314,9.440495
60,7.308314,9.440495
60,7.308314,9.440495
60,7.308314,9.440495
60,7.308314,9.440495
60,7.308314,9.440063
60,7.308314,9.440063
60,7.308663,9.440063
60,7.308663,9.440063
60,7.308663,9.440063
60,7.308663,9.440063
60,7.308663,9.439631
60,7.309106,9.439415
60,7.309106,9.439415
60,7.30944,9.439415
60,7.30944,9.439415
60,7.30944,9.439198
60,7.30944,9.438982
60,7.30944,9.438982
60,7.30944,9.438982
60,7.309859,9.438982
60,7.309859,9.438334
60,7.309859,9.438334
60,7.309859,9.438334
60,7.309859,9.438334
60,7.310124,9.438334
60,7.310124,9.438118
60,7.310124,9.437901
60,7.310294,9.437901
60,7.310294,9.437901
60,7.310294,9.437901
60,7.310294,9.437253
60,7.310294,9.437253
60,7.310489,9.437253
60,7.310489,9.437253
60,7.310489,9.436822
60,7.310489,9.436822
60,7.310489,9.436822
60,7.310815,9.436822
60,7.310815,9.436389
60,7.310815,9.436173
60,7.31125,9.436173
60,7.31125,9.436173
60,7.31125,9.435957
60,7.31125,9.43574
60,7.31125,9.43574
60,7.311281,9.43574
60,7.311281,9.435525
60,7.311281,9.435093
60,7.311281,9.435093
60,7.310877,9.435093
60,7.310877,9.43466
60,7.310877,9.43466
60,7.310582,9.43466
60,7.310582,9.434444
60,7.310582,9.434011
60,7.310582,9.434011
60,7.310582,9.434011
60,7.310582,9.433796
60,7.310644,9.43358
60,7.310644,9.43358
60,7.310644,9.433363
60,7.310644,9.432932
60,7.310644,9.432932
60,7.31083,9.432932
60,7.31083,9.432499
60,7.31083,9.432499
60,7.310846,9.432499
60,7.310846,9.431851
60,7.310846,9.431851
60,7.310846,9.431851
60,7.310846,9.431418
60,7.311086,9.431418
60,7.311086,9.431418
60,7.311086,9.43077
60,7.311086,9.43077
60,7.311584,9.43077
60,7.311584,9.430554
60,7.311584,9.430339
60,7.311841,9.430339
60,7.311841,9.429906
60,7.311841,9.42969
60,7.311841,9.42969
60,7.311841,9.429258
60,7.311841,9.429258
60,7.312104,9.429258
60,7.312104,9.42861
60,7.312104,9.42861
60,7.312104,9.42861
60,7.312213,9.428177
60,7.312213,9.428177
60,7.312213,9.427746
60,7.312174,9.427528
60,7.312174,9.427528
60,7.312174,9.427313
60,7.312174,9.427097
60,7.312174,9.427097
60,7.312174,9.426664
60,7.312213,9.426449
60,7.312213,9.426449
60,7.312213,9.426017
60,7.312213,9.426017
60,7.312213,9.425584
60,7.311996,9.425368
60,7.311996,9.425368
60,7.311996,9.424935
60,7.31177,9.424935
60,7.31177,9.424935
60,7.31177,9.424288
60,7.31177,9.424288
60,7.31177,9.424071
60,7.311801,9.423856
60,7.311801,9.423856
60,7.311801,9.423207
60,7.311801,9.423207
60,7.311739,9.422775
60,7.311739,9.422775
60,7.311576,9.422775
60,7.311576,9.422127
60,7.311576,9.422127
60,7.311576,9.421695
60,7.311576,9.421695
60,7.311576,9.421695
60,7.311576,9.421046
60,7.3117,9.421046
60,7.3117,9.420831
60,7.3117,9.420614
60,7.3117,9.420614
60,7.311871,9.420182
60,7.311871,9.419967
60,7.311871,9.419967
60,7.312034,9.419534
60,7.312034,9.419534
60,7.312034,9.419101
60,7.312034,9.418885
60,7.312034,9.41867
60,7.312034,9.418453
60,7.312065,9.418453
60,7.312065,9.417805
60,7.312065,9.417805
60,7.312065,9.417589
60,7.312042,9.417373
60,7.312042,9.416941
60,7.312042,9.416725
60,7.312345,9.416725
60,7.312345,9.416292
60,7.312345,9.416292
60,7.312345,9.41586
60,7.312345,9.415644
60,7.312345,9.415428
60,7.312547,9.415212
60,7.312547,9.414996
60,7.312547,9.414563
60,7.312547,9.414563
60,7.31264,9.414132
60,7.31264,9.414132
60,7.31264,9.413915
60,7.312826,9.413484
60,7.312826,9.413484
60,7.312826,9.413051
60,7.312826,9.413051
60,7.312826,9.412619
60,7.312826,9.412402
60,7.313129,9.412187
60,7.313129,9.41197
60,7.313129,9.41197
60,7.313129,9.411322
60,7.313152,9.411322
60,7.313152,9.410891
60,7.313152,9.410891
60,7.312989,9.410458
60,7.312989,9.410458
60,7.312989,9.410026
60,7.312989,9.409809
60,7.312989,9.409377
60,7.312989,9.409377
60,7.313059,9.408945
60,7.313059,9.408729
60,7.313059,9.408513
60,7.313059,9.408298
60,7.313059,9.407865
60,7.313254,9.407649
60,7.313254,9.407433
60,7.313122,9.407216
60,7.313122,9.407001
60,7.313122,9.406569
60,7.313122,9.406569
60,7.313122,9.406136
60,7.313122,9.40592
60,7.312601,9.405487
60,7.312601,9.405272
60,7.312601,9.405056
60,7.312601,9.404839
60,7.312127,9.404408
60,7.312127,9.404191
60,7.312127,9.403975
60,7.311902,9.403543
60,7.311902,9.403327
60,7.311902,9.402894
60,7.311902,9.402894
60,7.311902,9.402463
60,7.311902,9.402246
60,7.311996,9.40203
60,7.311996,9.401814
60,7.311996,9.401598
60,7.311996,9.401166
60,7.312104,9.400949
60,7.312104,9.400734
60,7.312181,9.400301
60,7.312181,9.400085
60,7.312181,9.399652
60,7.312181,9.399652
60,7.312181,9.399221
60,7.312181,9.399004
60,7.312181,9.398573
60,7.312593,9.398573
60,7.312593,9.39814
60,7.312593,9.397924
60,7.312593,9.397492
60,7.312959,9.397276
60,7.312959,9.396844
60,7.312959,9.396628
60,7.312959,9.396411
60,7.312741,9.39598
60,7.312741,9.395763
60,7.312741,9.395331
60,7.312741,9.394899
60,7.312741,9.394683
60,7.312438,9.394251
60,7.312438,9.394035
60,7.312438,9.393602
60,7.312438,9.393387
60,7.312959,9.39317
60,7.312959,9.392954
60,7.312959,9.392522
60,7.313626,9.392522
60,7.313626,9.39209
60,7.313626,9.391873
60,7.313626,9.391442
60,7.313626,9.391225
60,7.313626,9.391009
60,7.313952,9.390576
60,7.313952,9.390361
60,7.313952,9.389929
60,7.313952,9.389929
60,7.314341,9.38928
60,7.314341,9.38928
60,7.314442,9.388848
60,7.314442,9.388416
60,7.314442,9.388201
60,7.314442,9.387768
60,7.314442,9.387552
60,7.314442,9.387119
60,7.314442,9.386904
60,7.313976,9.386687
60,7.313976,9.386039
60,7.313976,9.385823
60,7.313976,9.385608
60,7.313821,9.385175
60,7.313821,9.384959
60,7.314131,9.384526
60,7.314131,9.384094
60,7.314131,9.383878
60,7.314131,9.383446
60,7.314131,9.383446
60,7.314131,9.383014
60,7.314209,9.382797
60,7.314209,9.382366
60,7.314209,9.382366
60,7.314209,9.381718
60,7.314209,9.381501
60,7.313696,9.381285
60,7.313696,9.381069
60,7.313696,9.380853
60,7.313075,9.380421
60,7.313075,9.380204
60,7.313075,9.379773
60,7.313075,9.379773
60,7.313075,9.379125
60,7.313067,9.378908
60,7.313067,9.378692
60,7.313067,9.378044
60,7.313067,9.377828
60,7.313067,9.377611
60,7.313463,9.37718
60,7.313463,9.376963
60,7.313992,9.376532
60,7.313992,9.376314
60,7.313992,9.375883
60,7.313992,9.375667
60,7.313992,9.37545
60,7.313992,9.374803
60,7.314372,9.374586
60,7.314372,9.37437
60,7.314372,9.373939
60,7.314372,9.373721
60,7.314372,9.37329
60,7.314186,9.373074
60,7.314186,9.372642
60,7.314186,9.37221
60,7.313634,9.37221
60,7.313634,9.371561
60,7.313634,9.371346
60,7.313634,9.371128
60,7.313634,9.370697
60,7.313634,9.37048
60,7.313207,9.370049
60,7.313207,9.370049
60,7.313207,9.3694
60,7.313207,9.369184
60,7.312989,9.368968
60,7.312989,9.36832
60,7.312989,9.368104
60,7.312842,9.367887
60,7.312842,9.367455
60,7.312842,9.367239
60,7.312842,9.366807
60,7.312842,9.366375
60,7.312694,9.366158
60,7.312694,9.365726
60,7.312694,9.365726
60,7.312694,9.365078
60,7.312726,9.364646
60,7.312726,9.364429
60,7.312726,9.363997
60,7.313315,9.363565
60,7.313315,9.363133
60,7.313315,9.362918
60,7.313315,9.362485
60,7.313315,9.362052
60,7.313315,9.361836
60,7.313727,9.361404
60,7.313727,9.361188
60,7.313727,9.360756
60,7.313727,9.360324
60,7.313727,9.359892
60,7.313331,9.359676
60,7.313331,9.359243
60,7.313331,9.358811
60,7.312531,9.358595
60,7.312531,9.358163
60,7.312531,9.357731
60,7.312531,9.357514
60,7.312531,9.357083
60,7.312531,9.35665
60,7.311918,9.356435
60,7.311918,9.356002
60,7.311918,9.35557
60,7.311918,9.355138
60,7.311809,9.354921
60,7.311809,9.354273
60,7.311809,9.354057
60,7.311848,9.353842
60,7.311848,9.353193
60,7.311848,9.35276
60,7.311848,9.352328
60,7.311848,9.351896
60,7.311948,9.35168
60,7.311948,9.351249
60,7.311948,9.350816
60,7.311948,9.350384
60,7.312205,9.350167
60,7.312205,9.34952
60,7.312392,9.349087
60,7.312392,9.348656
60,7.312392,9.348223
60,7.312392,9.348007
60,7.312392,9.347359
60,7.312392,9.346926
60,7.312392,9.346494
60,7.312166,9.346062
60,7.312166,9.345845
60,7.312166,9.345197
60,7.312166,9.344766
60,7.312166,9.344549
60,7.311623,9.344117
60,7.311623,9.343685
60,7.311623,9.343252
60,7.311025,9.342821
60,7.311025,9.342604
60,7.311025,9.341955
60,7.311025,9.341524
60,7.311025,9.341091
60,7.310326,9.340659
60,7.310326,9.340444
60,7.310326,9.339795
60,7.310326,9.339362
60,7.310326,9.338715
60,7.309859,9.338283
60,7.309859,9.337851
60,7.309859,9.337418
60,7.310038,9.337202
60,7.310038,9.336554
60,7.310038,9.336122
60,7.310038,9.33569
60,7.310038,9.335041
60,7.310582,9.334609
60,7.310582,9.334176
60,7.310582,9.333745
60,7.310582,9.333097
60,7.311025,9.33288
60,7.311025,9.332232
60,7.311025,9.3318
60,7.310916,9.331367
60,7.310916,9.330935
60,7.310916,9.330719
60,7.310916,9.33007
60,7.310916,9.329638
60,7.310916,9.329206
60,7.310326,9.328559
60,7.310326,9.328126
60,7.310326,9.327693
60,7.310326,9.327477
60,7.310326,9.326829
60,7.310396,9.326397
60,7.310396,9.325965
60,7.310396,9.325533
60,7.310682,9.3251
60,7.310682,9.324669
60,7.310682,9.324236
60,7.310682,9.323588
60,7.310682,9.323155
60,7.310217,9.322724
60,7.310217,9.322291
60,7.310217,9.322076
60,7.310217,9.321643
60,7.309564,9.320995
60,7.309564,9.320562
60,7.309564,9.319914
60,7.309564,9.319483
60,7.30923,9.31905
60,7.30923,9.318618
60,7.30923,9.318186
60,7.30923,9.317754
60,7.30923,9.317321
60,7.309378,9.316672
60,7.309378,9.316241
60,7.309378,9.315808
60,7.309378,9.315161
60,7.309666,9.314728
60,7.309666,9.314297
60,7.309666,9.313864
60,7.309541,9.313431
60,7.309541,9.313
60,7.309541,9.312351
60,7.309541,9.311919
60,7.309541,9.311486
60,7.309541,9.311055
60,7.309292,9.310407
60,7.309292,9.31019
60,7.309292,9.309758
60,7.309292,9.30911
60,7.309292,9.308893
60,7.309137,9.308462
60,7.309137,9.307814
60,7.309137,9.246226
60,7.308532,9.239527
60,7.308532,9.241689
60,7.308532,9.238879
60,7.308532,9.23607
60,7.308532,9.245146
60,7.307685,9.243201
60,7.307685,9.236286
60,7.307685,9.243417
60,7.307685,9.242986
60,7.307374,9.234774
60,7.307374,9.234558
60,7.307374,9.22613
60,7.307374,9.224185
60,7.307382,9.227859
60,7.307382,9.229803
60,7.307382,9.229155
60,7.307382,9.22721
60,7.307382,9.220296
60,7.307374,9.221375
60,7.307374,9.228506
60,7.307374,9.225913
60,7.307374,9.218134
60,7.307529,9.212084
60,7.307529,9.217918
60,7.307972,9.21835
60,7.307972,9.21943
60,7.307972,9.21943
60,7.307972,9.220943
60,7.307972,9.227427
60,7.307972,9.226778
60,7.308384,9.222456
60,7.308384,9.21835
60,7.308384,9.208842
60,7.308384,9.211435
60,7.308384,9.217054
60,7.308384,9.215541
60,7.308182,9.204737
60,7.308182,9.204088
60,7.30732,9.202575
60,7.30732,9.21122
60,7.30732,9.210138
60,7.30732,9.205385
60,7.30732,9.204737
60,7.30732,9.206249
60,7.306885,9.191123
60,7.306885,9.190042
60,7.306885,9.19847
60,7.306885,9.19674
60,7.306901,9.19674
60,7.306901,9.195444
60,7.306901,9.190906
60,7.307025,9.18853
60,7.307025,9.194365
60,7.307025,9.188313
60,7.307025,9.195012
60,7.307025,9.186368
60,7.307025,9.18464
60,7.306792,9.192636
60,7.306792,9.194796
60,7.306792,9.201495
60,7.306792,9.203008
60,7.305837,9.190475
60,7.305837,9.179669
60,7.304687,9.183775
60,7.304687,9.185937
60,7.304687,9.181182
60,7.304687,9.176643
60,7.304687,9.175132
60,7.304687,9.168433
60,7.304687,9.168433
60,7.304143,9.177292
60,7.304143,9.177725
60,7.304143,9.175132
60,7.304143,9.171026
60,7.304081,9.17405
60,7.304081,9.165192
60,7.304081,9.159141
60,7.303879,9.167352
60,7.303879,9.158924
60,7.303879,9.153954
60,7.303879,9.163678
60,7.303879,9.159141
60,7.303879,9.15309
60,7.304143,9.157628
60,7.304143,9.170593
60,7.304143,9.16303
60,7.304143,9.156548
60,7.304353,9.158924
60,7.304353,9.148767
60,7.304353,9.142502
60,7.303724,9.149849
60,7.303724,9.151145
60,7.303724,9.154171
60,7.303724,9.13926
60,7.303724,9.132345
60,7.303724,9.136883
60,7.303087,9.14531
60,7.303087,9.138827
60,7.303087,9.142069
60,7.303087,9.145743
60,7.302668,9.143366
60,7.302668,9.136883
60,7.302124,9.126511
60,7.302124,9.126078
60,7.302124,9.115705
60,7.302124,9.117867
60,7.302124,9.117867
60,7.302124,9.112464
60,7.302124,9.117219
60,7.301371,9.122189
60,7.301371,9.11765
60,7.301371,9.105332
60,7.301371,9.107278
60,7.30026,9.103172
60,7.30026,9.108574
60,7.30026,9.098202
60,7.299429,9.107062
60,7.299429,9.104685
60,7.299429,9.105332
60,7.299429,9.099715
60,7.299429,9.091503
60,7.299429,9.095393
60,7.298994,9.098418
60,7.298994,9.090206
60,7.298994,9.078753
60,7.298994,9.081347
60,7.298583,9.090423
60,7.298583,9.102092
60,7.298583,9.083508
60,7.297604,9.073567
60,7.297604,9.064491
60,7.297604,9.063843
60,7.297604,9.059089
60,7.297604,9.062763
60,7.297604,9.059089
60,7.296066,9.058873
60,7.296066,9.054767
60,7.296066,9.042882
60,7.296066,9.031646
60,7.294684,9.041153
60,7.294684,9.026675
60,7.293814,9.020192
60,7.293814,9.029917
60,7.293814,9.036832
60,7.293814,9.021273
60,7.293814,9.01868
60,7.293814,9.014142
60,7.293814,9.023434
60,7.293255,9.023218
60,7.293255,9.005714
60,7.293255,9.00593
60,7.293255,9.003121
60,7.292501,9.002688
60,7.292501,8.996638
60,7.292501,8.995125
60,7.291593,8.997935
60,7.291593,8.986697
60,7.291593,8.98713
60,7.291593,8.985401
60,7.291593,8.986049
60,7.28986,8.975028
60,7.28986,8.966169
60,7.28986,8.95666
60,7.28986,8.957742
60,7.28986,8.958173
60,7.287982,8.967033
60,7.287982,8.962063
60,7.287982,8.947369
60,7.288043,8.936996
60,7.288043,8.940021
60,7.288043,8.944991
60,7.288043,8.941966
60,7.288043,8.935699
60,7.289263,8.932241
60,7.289263,8.92792
60,7.289263,8.922301
60,7.289263,8.922086
60,7.289263,8.918844
60,7.288765,8.916035
60,7.288765,8.921654
60,7.28607,8.915603
60,7.28607,8.901557
60,7.28607,8.901772
60,7.28607,8.900693
60,7.28607,8.893777
60,7.28607,8.88751
60,7.28607,8.891399
60,7.283539,8.891617
60,7.283539,8.878003
60,7.283539,8.871951
60,7.283539,8.867414
60,7.282459,8.875626
60,7.282459,8.867198
60,7.282195,8.863956
60,7.282195,8.855096
60,7.282195,8.852719
60,7.282195,8.866549
60,7.282195,8.854016
60,7.282195,8.85877
60,7.281511,8.847317
60,7.281511,8.838889
60,7.281511,8.834135
60,7.281511,8.843211
60,7.281511,8.843644
60,7.279787,8.837377
60,7.279787,8.837377
60,7.277582,8.824627
60,7.277582,8.816848
60,7.277582,8.814902
60,7.277582,8.815984
60,7.277582,8.807123
60,7.277582,8.797832
60,7.275795,8.792212
60,7.275795,8.801505
60,7.275795,8.795671
60,7.275795,8.783354
60,7.275795,8.787459
60,7.274273,8.789404
60,7.274273,8.780112
60,7.272914,8.772549
60,7.272914,8.769307
60,7.272914,8.752884
60,7.272914,8.756989
60,7.272914,8.772764
60,7.272914,8.768227
60,7.27157,8.756342
60,7.27157,8.746184
60,7.27157,8.74035
60,7.27157,8.744456
60,7.27157,8.742512
60,7.270413,8.727169
60,7.270413,8.726521
60,7.270413,8.718525
60,7.269349,8.711825
60,7.269349,8.716148
60,7.269349,8.716796
60,7.269349,8.714851
60,7.269349,8.703398
60,7.26799,8.696916
60,7.26799,8.691729
60,7.26799,8.691081
60,7.26799,8.684598
60,7.26799,8.685031
60,7.266041,8.689784
60,7.266041,8.675522
60,7.266041,8.666663
60,7.263734,8.672929
60,7.263734,8.667743
60,7.263734,8.657154
60,7.263734,8.65521
60,7.263734,8.657154
60,7.261442,8.649808
60,7.261442,8.640299
60,7.261442,8.635328
60,7.261442,8.639435
60,7.261442,8.637274
60,7.258996,8.631439
60,7.258996,8.627982
60,7.256317,8.626901
60,7.256317,8.621066
60,7.256317,8.618042
60,7.256317,8.617609
60,7.256317,8.611774
60,7.256317,8.604428
60,7.253552,8.607452
60,7.253552,8.602266
60,7.253552,8.591462
60,7.253552,8.587572
60,7.253552,8.590166
60,7.250989,8.580657
60,7.250989,8.580009
60,7.250989,8.573742
60,7.248581,8.572878
60,7.248581,8.567692
60,7.248581,8.563153
60,7.248581,8.568339
60,7.248581,8.554726
60,7.246445,8.543921
60,7.246445,8.532469
60,7.246445,8.53074
60,7.246445,8.530955
60,7.244395,8.531172
60,7.244395,8.529227
60,7.244395,8.527498
60,7.242251,8.515396
60,7.242251,8.509995
60,7.242251,8.515829
60,7.242251,8.507833
60,7.242251,8.500054
60,7.242251,8.503511
60,7.24017,8.495949
60,7.24017,8.490978
60,7.24017,8.485576
60,7.24017,8.480173
60,7.237832,8.47758
60,7.237832,8.473259
60,7.237832,8.468504
60,7.235425,8.470881
60,7.235425,8.465695
60,7.235425,8.458564
60,7.235425,8.441709
60,7.235425,8.43998
60,7.235425,8.442574
60,7.233312,8.4389
60,7.233312,8.433714
60,7.233312,8.428527
60,7.233312,8.440628
60,7.233312,8.421612
60,7.231254,8.416426
60,7.231254,8.415345
60,7.231254,8.410808
60,7.229336,8.399355
60,7.229336,8.396761
60,7.229336,8.394816
60,7.229336,8.387253
60,7.227658,8.387253
60,7.227658,8.388333
60,7.227658,8.385093
60,7.227658,8.379258
60,7.227658,8.377961
60,7.227658,8.368669
60,7.22577,8.358728
60,7.22577,8.352894
60,7.223503,8.362618
60,7.223503,8.351166
60,7.223503,8.327179
60,7.223503,8.324802
60,7.223503,8.343602
60,7.223503,8.335175
60,7.221328,8.331069
60,7.221328,8.325018
60,7.221328,8.320912
60,7.221328,8.322857
60,7.219045,8.314214
60,7.219045,8.296926
60,7.219045,8.299735
60,7.216529,8.305138
60,7.216529,8.288066
60,7.216529,8.292388
60,7.216529,8.286553
60,7.216529,8.278341
60,7.216529,8.28288
60,7.214245,8.276613
60,7.214245,8.268401
60,7.214245,8.266457
60,7.214245,8.264728
60,7.214245,8.258029
60,7.211838,8.244847
60,7.211838,8.23642
60,7.209236,8.234259
60,7.209236,8.235555
60,7.209236,8.230585
60,7.209236,8.217619
60,7.209236,8.218051
60,7.209236,8.225615
60,7.206308,8.208544
60,7.206308,8.215458
60,7.206308,8.201196
60,7.206308,8.190608
60,7.202968,8.191472
60,7.202968,8.188231
